Date,AdjClose,Close,High,Low,Open,Volume
2016-02-25,555.15,555.15,559.39,545.295,555.52,4525500
2016-02-24,554.04,554.04,554.27,533.15,545.75,6231700
2016-02-23,552.94,552.94,556.91,545.33,555.55,4050800
2016-02-22,559.5,559.5,560.619,541.08,542.2,5566600
2016-02-19,534.9,534.9,535.95,515.35,520.71,4974700
2016-02-18,525.0,525.0,541.2,523.73,541.19,4735000
2016-02-17,534.1,534.1,537.48,519.39,528.74,4824000
2016-02-16,521.1,521.1,524.45,511.66,519.48,5118500
2016-02-12,507.08,507.08,516.75,501.493,510.7,5384800
2016-02-11,503.82,503.82,509.3,484.0,491.17,7397400
2016-02-10,490.48,490.48,504.66,485.9962,491.76,6786200
2016-02-09,482.07,482.07,498.3952,474.0,478.01,7077900
2016-02-08,488.1,488.1,493.5,475.21,486.47,9825500
2016-02-05,502.13,502.13,529.45,499.19,529.28,9708900
2016-02-04,536.26,536.26,538.99,519.22,525.0,6199100
2016-02-03,531.07,531.07,556.0,521.9,553.5,10048700
2016-02-02,552.1,552.1,571.56,550.09,570.0,6312000
2016-02-01,574.81,574.81,581.8,570.31,578.15,6355100
2016-01-29,587.0,587.0,592.9846,570.0,571.98,14677600
2016-01-28,635.35,635.35,638.06,597.55,608.37,14015200
2016-01-27,583.35,583.35,603.39,578.78,601.9548,5152900
2016-01-26,601.25,601.25,604.5,590.38,603.45,3765700
2016-01-25,596.53,596.53,608.5,594.56,597.99,4396100
2016-01-22,596.38,596.38,600.1,584.108,588.73,5120100
2016-01-21,575.02,575.02,588.81,568.22,573.58,4952200
2016-01-20,571.77,571.77,578.45,547.18,564.3427,7966400
2016-01-19,574.48,574.48,584.0,566.45,577.09,4807200
2016-01-15,570.18,570.18,584.62,565.3,572.24,7784500
2016-01-14,593.0,593.0,602.25,569.88,580.25,7238000
2016-01-13,581.81,581.81,620.88,579.16,620.88,7655200
2016-01-12,617.89,617.89,625.99,612.241,625.2624,4724100
2016-01-11,617.74,617.74,619.85,598.57,612.48,4891600
2016-01-08,607.05,607.05,624.14,606.0,619.66,5512900
2016-01-07,607.94,607.94,630.0,605.21,621.8,7074900
2016-01-06,632.65,632.65,639.79,620.31,622.0,5329200
2016-01-05,633.79,633.79,646.91,627.65,646.86,5822600
2016-01-04,636.99,636.99,657.715,627.51,656.29,9314500
2015-12-31,675.89,675.89,687.75,675.89,686.08,3749600
2015-12-30,689.07,689.07,695.49,686.375,691.89,3519000
2015-12-29,693.97,693.97,696.44,677.889,677.98,5735000
2015-12-28,675.2,675.2,675.5,665.5,665.56,3783600
2015-12-24,662.79,662.79,664.68,660.6,663.35,1091200
2015-12-23,663.7,663.7,666.597,656.63,666.5,2722900
2015-12-22,663.15,663.15,668.49,659.26,666.83,2667800
2015-12-21,664.51,664.51,669.9,658.93,668.5,3250900
2015-12-18,664.14,664.14,676.84,664.13,668.65,6841300
2015-12-17,670.65,670.65,682.5,670.65,680.0,3681600
2015-12-16,675.77,675.77,677.35,659.32,663.56,3964500
2015-12-15,658.64,658.64,671.5,657.35,665.03,4753400
2015-12-14,657.91,657.91,658.585,635.27,641.75,4329700
2015-12-11,640.15,640.15,657.88,639.62,651.23,5474400
2015-12-10,662.32,662.32,668.526,659.5673,665.59,3455500
2015-12-09,664.79,664.79,679.0,655.68,678.0,5158200
2015-12-08,677.33,677.33,679.99,659.79,663.13,3651900
2015-12-07,669.83,669.83,675.46,660.5,674.74,3732800
2015-12-04,672.64,672.64,674.775,661.4,666.0,4534800
2015-12-03,666.25,666.25,682.79,661.48,679.44,5064700
2015-12-02,676.01,676.01,684.82,674.25,681.0,4273500
2015-12-01,679.06,679.06,681.0,667.86,673.75,4751200
2015-11-30,664.8,664.8,681.29,664.6,675.9,5693200
2015-11-27,673.26,673.26,680.99,672.1,680.8,1966800
2015-11-25,675.34,675.34,679.7876,671.24,675.0,2697900
2015-11-24,671.15,671.15,675.8,661.212,674.14,4543400
2015-11-23,678.99,678.99,682.77,668.4497,671.5,4385100
2015-11-20,668.45,668.45,668.87,657.57,667.94,3896100
2015-11-19,661.27,661.27,672.86,659.0,664.99,4705200
2015-11-18,663.54,663.54,664.88,646.37,646.51,4469800
2015-11-17,643.3,643.3,653.25,641.0,650.65,4320200
2015-11-16,647.81,647.81,649.99,622.29,640.92,7435900
2015-11-13,642.35,642.35,666.9839,640.45,663.57,6261100
2015-11-12,665.6,665.6,675.64,664.22,673.0,4284700
2015-11-11,673.25,673.25,675.96,663.25,663.25,5387300
2015-11-10,659.68,659.68,660.0,647.262,651.01,3489500
2015-11-09,655.49,655.49,661.8906,647.848,658.65,4048800
2015-11-06,659.37,659.37,662.26,652.0,655.0,4092200
2015-11-05,655.65,655.65,657.0,643.09,647.1,4723800
2015-11-04,640.95,640.95,645.93,627.35,627.76,4840500
2015-11-03,625.31,625.31,629.89,622.0,629.53,3246900
2015-11-02,628.35,628.35,628.63,620.41,627.13,2816500
2015-10-30,625.9,625.9,630.72,625.28,626.01,3874400
2015-10-29,626.55,626.55,627.5228,615.39,617.7,3896000
2015-10-28,617.1,617.1,617.23,609.5,612.3105,3926200
2015-10-27,611.01,611.01,614.71,605.53,608.6,3787100
2015-10-26,608.61,608.61,609.85,596.29,602.3,4269700
2015-10-23,599.03,599.03,619.45,595.36,617.68,10692700
2015-10-22,563.91,563.91,569.146,556.67,562.7,7779400
2015-10-21,555.77,555.77,565.25,552.52,563.87,3343600
2015-10-20,560.88,560.88,573.0,555.28,572.0,4346200
2015-10-19,573.15,573.15,579.0,567.38,570.76,4375400
2015-10-16,570.76,570.76,570.9132,560.31,565.27,4315800
2015-10-15,562.44,562.44,563.0,547.0,547.75,4937000
2015-10-14,544.83,544.83,552.25,539.68,551.34,3582100
2015-10-13,548.9,548.9,553.2,543.1,546.26,2938000
2015-10-12,550.19,550.19,550.82,539.8,539.9628,2776100
2015-10-09,539.8,539.8,541.79,530.27,534.48,3537400
2015-10-08,533.16,533.16,539.386,519.89,536.71,4676400
2015-10-07,541.94,541.94,542.0,529.0,541.79,3812100
2015-10-06,537.48,537.48,551.5,533.3273,545.5,4502800
2015-10-05,543.68,543.68,545.91,535.9845,536.99,3391400
2015-10-02,532.54,532.54,532.6,508.1,512.99,4597800
2015-10-01,520.72,520.72,520.8137,506.0,511.0,3768500
2015-09-30,511.89,511.89,512.8,501.672,505.44,4004700
2015-09-29,496.07,496.07,511.48,490.5,506.0,4457500
2015-09-28,504.06,504.06,520.28,494.334,520.02,5434500
2015-09-25,524.25,524.25,542.8,521.4,542.57,4031000
2015-09-24,533.75,533.75,534.56,522.87,530.55,3501000
2015-09-23,536.07,536.07,541.2026,534.0,538.3,2237600
2015-09-22,538.4,538.4,543.55,532.66,539.71,3841700
2015-09-21,548.39,548.39,549.78,539.59,544.33,3283300
2015-09-18,540.26,540.26,546.237,531.35,534.62,6160100
2015-09-17,538.87,538.87,546.97,526.57,526.98,4169500
2015-09-16,527.39,527.39,528.3,518.52,521.98,2252800
2015-09-15,522.37,522.37,527.92,517.1711,523.25,2865900
2015-09-14,521.38,521.38,532.45,518.58,529.44,3130200
2015-09-11,529.44,529.44,529.44,520.605,521.07,3227900
2015-09-10,522.24,522.24,526.13,514.78,515.15,2576000
2015-09-09,516.89,516.89,529.95,515.06,524.0,4370700
2015-09-08,517.54,517.54,518.35,508.514,508.69,3810700
2015-09-04,499.0,499.0,502.85,495.64,497.65,2692500
2015-09-03,504.72,504.72,515.84,502.57,514.5,3149700
2015-09-02,510.55,510.55,510.86,497.72,505.09,3707100
2015-09-01,496.54,496.54,510.0,493.43,499.14,3864500
2015-08-31,512.89,512.89,519.41,509.07,516.44,3002300
2015-08-28,518.01,518.01,521.5,513.04,517.5,2746700
2015-08-27,518.37,518.37,522.69,507.2481,513.71,6114500
2015-08-26,500.77,500.77,503.72,478.76,484.02,6358600
2015-08-25,466.37,466.37,489.44,466.25,487.49,5679300
2015-08-24,463.37,463.37,489.76,451.0,463.58,10097600
2015-08-21,494.47,494.47,512.33,494.47,507.36,6706500
2015-08-20,515.78,515.78,533.25,515.77,530.39,4408000
2015-08-19,532.92,532.92,537.25,529.0,533.74,2324000
2015-08-18,535.02,535.02,539.4539,533.0,535.04,2071300
2015-08-17,535.22,535.22,538.74,527.12,531.29,2581700
2015-08-14,531.52,531.52,534.11,528.25,528.25,1994800
2015-08-13,529.66,529.66,534.66,525.485,527.37,2895200
2015-08-12,525.91,525.91,527.5,513.06,523.75,3962300
2015-08-11,527.46,527.46,528.98,522.0,523.65,2676600
2015-08-10,524.0,524.0,532.276,523.0,528.52,2615900
2015-08-07,522.62,522.62,529.46,518.21,529.16,3969200
2015-08-06,529.46,529.46,542.74,527.52,539.3,3820500
2015-08-05,537.01,537.01,539.14,534.119,538.8,2889400
2015-08-04,531.9,531.9,536.95,529.163,529.69,2934600
2015-08-03,535.03,535.03,540.44,529.3858,537.45,3014200
2015-07-31,536.15,536.15,542.84,534.52,539.09,3025600
2015-07-30,536.76,536.76,539.2,524.29,527.65,3743100
2015-07-29,529.0,529.0,532.966,525.02,530.92,3752600
2015-07-28,526.03,526.03,536.39,523.12,536.0,5273100
2015-07-27,531.41,531.41,544.95,526.6,527.75,7491000
2015-07-24,529.42,529.42,580.57,529.35,578.99,21909400
2015-07-23,482.18,482.18,491.66,475.7,491.66,9374400
2015-07-22,488.27,488.27,492.5,484.9,485.99,3114900
2015-07-21,488.0,488.0,488.88,482.55,487.9,3181800
2015-07-20,488.1,488.1,493.2,485.4,492.57,4752500
2015-07-17,483.01,483.01,485.42,477.25,477.7,4932200
2015-07-16,475.48,475.48,475.88,464.8,465.5,4095600
2015-07-15,461.19,461.19,464.7,460.2,463.04,2987400
2015-07-14,465.57,465.57,469.6,458.16,462.32,4736200
2015-07-13,455.57,455.57,457.87,447.54,448.29,3956800
2015-07-10,443.51,443.51,444.72,439.0,440.49,2401000
2015-07-09,434.39,434.39,438.72,434.15,434.9,2271400
2015-07-08,429.7,429.7,435.99,428.815,434.35,2383100
2015-07-07,436.72,436.72,437.73,425.566,435.68,3454200
2015-07-06,436.04,436.04,439.73,433.52,435.23,1903200
2015-07-02,437.71,437.71,438.2,433.48,437.0,1343400
2015-07-01,437.39,437.39,440.0,435.58,439.35,1987100
2015-06-30,434.09,434.09,435.57,430.46,434.2,2596900
2015-06-29,429.86,429.86,437.0,429.0,434.98,2753200
2015-06-26,438.1,438.1,443.49,435.06,441.76,2624500
2015-06-25,440.1,440.1,443.47,436.39,438.07,2237500
2015-06-24,440.84,440.84,446.47,440.23,444.97,2620800
2015-06-23,445.99,445.99,447.04,433.69,435.59,3245000
2015-06-22,436.29,436.29,439.24,434.18,437.0,1823600
2015-06-19,434.92,434.92,444.99,433.24,440.26,4495100
2015-06-18,439.39,439.39,439.73,429.405,430.3,3378400
2015-06-17,427.81,427.81,431.35,424.753,428.36,2185900
2015-06-16,427.26,427.26,427.97,422.67,424.15,2296400
2015-06-15,423.67,423.67,428.05,422.64,427.66,2051000
2015-06-12,429.92,429.92,432.36,428.26,431.25,2054400
2015-06-11,432.97,432.97,438.89,431.47,432.29,2922500
2015-06-10,430.77,430.77,432.2,425.66,426.46,2172300
2015-06-09,425.48,425.48,427.49,419.14,422.96,2288700
2015-06-08,423.5,423.5,426.8,421.425,425.62,2172500
2015-06-05,426.95,426.95,430.8,426.5,429.66,1907900
2015-06-04,430.78,430.78,436.755,429.26,434.4,2510800
2015-06-03,436.59,436.59,438.39,432.75,434.3788,2727900
2015-06-02,430.99,430.99,433.23,426.25,430.07,1668900
2015-06-01,430.92,430.92,433.16,426.2,430.4,2253300
2015-05-29,429.23,429.23,432.5,427.23,427.23,3016100
2015-05-28,426.57,426.57,431.35,425.47,429.71,1912400
2015-05-27,431.42,431.42,431.85,425.01,427.45,2231100
2015-05-26,425.47,425.47,427.0,422.0,426.2074,2244200
2015-05-22,427.63,427.63,432.44,427.61,431.55,2020600
2015-05-21,431.63,431.63,436.9,428.0,428.0,4121400
2015-05-20,423.86,423.86,427.1,418.3363,420.6,2196200
2015-05-19,421.71,421.71,428.24,420.63,424.87,2464200
2015-05-18,425.24,425.24,427.27,421.46,426.0,2390200
2015-05-15,426.0,426.0,430.396,424.3,428.0,4240300
2015-05-14,432.28,432.28,433.0,427.01,429.45,1888500
2015-05-13,426.87,426.87,433.528,425.8,429.98,1996300
2015-05-12,431.02,431.02,433.25,426.71,431.08,1947800
2015-05-11,432.85,432.85,439.0,431.37,432.51,2393700
2015-05-08,433.69,433.69,435.2,430.174,430.75,2908800
2015-05-07,426.88,426.88,428.5,422.85,424.15,2766100
2015-05-06,419.1,419.1,422.716,414.55,421.43,2552500
2015-05-05,421.19,421.19,427.51,421.02,422.85,2856400
2015-05-04,423.04,423.04,429.77,422.42,424.8,2270400
2015-05-01,422.87,422.87,425.64,416.0,423.82,3565800
2015-04-30,421.78,421.78,431.75,419.2375,427.11,3647900
2015-04-29,429.37,429.37,434.24,426.03,426.75,3621700
2015-04-28,429.31,429.31,439.0,428.04,438.51,4140500
2015-04-27,438.56,438.56,446.99,437.41,443.86,5430900
2015-04-24,445.1,445.1,452.65,439.0,439.0,17176900
2015-04-23,389.99,389.99,391.88,386.15,390.21,7980000
2015-04-22,389.8,389.8,394.28,388.0,391.91,3474700
2015-04-21,391.18,391.18,394.6,386.7846,391.31,4643500
2015-04-20,389.51,389.51,391.94,377.0,378.55,5016100
2015-04-17,375.56,375.56,383.56,374.4,382.63,3839700
2015-04-16,386.04,386.04,387.45,383.55,383.69,2080400
2015-04-15,383.45,383.45,385.78,381.64,384.65,1933200
2015-04-14,385.11,385.11,387.81,381.21,383.51,2583600
2015-04-13,382.36,382.36,385.28,380.14,383.53,1894500
2015-04-10,382.65,382.65,387.12,381.315,384.31,2573500
2015-04-09,383.54,383.54,384.42,378.7906,380.66,2392300
2015-04-08,381.2,381.2,381.58,374.65,374.66,2636400
2015-04-07,374.41,374.41,379.31,374.03,376.15,1954900
2015-04-06,377.04,377.04,380.2,369.36,370.1,3050700
2015-04-02,372.25,372.25,373.28,369.0,370.5,1875300
2015-04-01,370.26,370.255,373.1213,368.34,372.1,2458100
2015-03-31,372.1,372.1,377.7,371.51,373.24,2506100
2015-03-30,374.59,374.59,376.12,371.55,371.87,1820900
2015-03-27,370.56,370.56,373.17,366.573,367.11,2609800
2015-03-26,367.35,367.35,371.4,365.65,369.59,2930000
2015-03-25,370.96,370.96,380.5,370.285,375.17,3429500
2015-03-24,374.09,374.09,375.24,372.27,373.99,2228200
2015-03-23,375.11,375.11,381.77,374.94,378.07,2239300
2015-03-20,378.49,378.49,379.37,375.92,376.29,3763600
2015-03-19,373.24,373.24,377.11,372.19,373.87,1915700
2015-03-18,375.14,375.135,375.99,366.6835,369.97,2654100
2015-03-17,371.92,371.92,374.5,369.64,371.1212,2037000
2015-03-16,373.35,373.35,373.94,366.72,370.38,2354100
2015-03-13,370.58,370.58,373.99,366.68,371.52,2611700
2015-03-12,374.24,374.24,375.5,367.52,368.82,2810000
2015-03-11,366.37,366.37,373.35,366.2944,370.61,2495100
2015-03-10,369.51,369.51,377.7473,369.18,377.45,3121000
2015-03-09,378.56,378.56,379.33,375.28,378.4,2311400
2015-03-06,380.09,380.09,387.0,378.8599,385.52,2627000
2015-03-05,387.83,387.83,388.418,383.89,385.61,2693500
2015-03-04,382.72,382.72,387.9,382.19,385.71,2259100
2015-03-03,384.61,384.61,386.1,381.601,383.95,1946500
2015-03-02,385.66,385.655,385.9,379.481,380.85,2139200
2015-02-27,380.16,380.16,385.99,379.79,384.0,2532300
2015-02-26,384.8,384.8,389.3811,383.28,384.07,2687100
2015-02-25,385.37,385.37,387.85,376.54,377.27,3174500
2015-02-24,378.59,378.59,380.48,376.16,378.65,1920800
2015-02-23,380.14,380.14,384.54,378.0,383.44,2177000
2015-02-20,383.66,383.66,383.7,375.84,378.62,3258000
2015-02-19,379.0,378.995,381.88,373.43,373.4825,2953800
2015-02-18,373.37,373.37,376.74,372.85,373.78,2650600
2015-02-17,375.43,375.43,379.985,372.6759,377.72,3673200
2015-02-13,381.83,381.83,383.0,377.01,378.41,3475100
2015-02-12,377.17,377.17,378.51,373.15,375.1,2791100
2015-02-11,375.14,375.14,377.1,371.1,371.23,2786500
2015-02-10,373.0,372.995,374.3,368.51,371.19,2287200
2015-02-09,370.56,370.56,374.41,367.2,371.0,2724600
2015-02-06,374.28,374.28,375.99,371.01,374.87,3892400
2015-02-05,373.89,373.89,378.8,365.9,366.0,7247600
2015-02-04,364.75,364.75,367.5,358.23,358.38,4169900
2015-02-03,363.55,363.55,367.817,360.21,360.29,6212600
2015-02-02,364.47,364.47,365.0,350.01,350.05,10231900
2015-01-30,354.53,354.53,359.5,340.74,346.32,23856100
2015-01-29,311.78,311.78,312.8,299.3237,304.73,8656600
2015-01-28,303.91,303.91,311.51,303.8,309.81,3063800
2015-01-27,306.75,306.75,310.243,302.625,306.3,2920300
2015-01-26,309.66,309.66,313.0,307.52,311.82,3169700
2015-01-23,312.39,312.39,316.93,307.72,308.08,4496400
2015-01-22,310.32,310.32,312.25,300.0,300.0,5362600
2015-01-21,297.25,297.25,306.0,287.2588,289.64,10065100
2015-01-20,289.44,289.44,293.36,286.39,292.59,3075100
2015-01-16,290.74,290.74,290.79,285.25,286.28,3478200
2015-01-15,286.95,286.95,296.0,286.815,294.0,4419200
2015-01-14,293.27,293.27,295.91,286.503,291.93,5538700
2015-01-13,294.74,294.74,301.498,293.23,297.48,4136400
2015-01-12,291.41,291.41,298.51,289.281,297.56,3421400
2015-01-09,296.93,296.93,302.87,296.68,301.481,2592400
2015-01-08,300.46,300.46,303.14,296.11,300.32,3088400
2015-01-07,298.42,298.42,301.28,295.33,297.5,2640300
2015-01-06,295.29,295.29,303.0,292.38,302.24,3519000
2015-01-05,302.19,302.19,308.38,300.85,307.01,2774200
2015-01-02,308.52,308.52,314.75,306.96,312.5828,2783200
2014-12-31,310.35,310.35,312.98,310.01,311.55,2048000
2014-12-30,310.3,310.3,313.94,309.34,309.91,2093000
2014-12-29,312.04,312.04,314.27,306.58,307.8616,3009000
2014-12-26,309.09,309.09,310.78,303.81,305.0,2893800
2014-12-24,303.03,303.03,307.0,302.875,306.38,1513800
2014-12-23,306.29,306.285,307.49,303.252,306.98,2713700
2014-12-22,306.54,306.54,307.36,301.94,301.94,4003800
2014-12-19,299.9,299.9,301.54,295.52,296.91,8709100
2014-12-18,297.73,297.73,304.5,293.25,304.019,7738100
2014-12-17,298.88,298.88,299.67,293.03,296.37,4433500
2014-12-16,295.06,295.06,304.49,295.01,304.35,6501300
2014-12-15,306.07,306.07,310.86,302.15,308.87,3841600
2014-12-12,307.32,307.32,310.64,303.01,303.9775,3153500
2014-12-11,307.36,307.36,312.64,306.0092,307.89,3262900
2014-12-10,305.84,305.84,313.19,304.68,312.0,3245900
2014-12-09,312.5,312.5,313.639,301.14,302.99,4049500
2014-12-08,306.64,306.64,316.56,304.821,311.57,3639200
2014-12-05,312.63,312.63,316.93,310.84,316.8,3265200
2014-12-04,316.93,316.93,318.5597,313.47,315.53,3290300
2014-12-03,316.5,316.5,326.77,314.36,325.73,5681000
2014-12-02,326.31,326.31,327.93,323.25,327.5,2790300
2014-12-01,326.0,326.0,340.64,325.93,338.12,4944900
2014-11-28,338.64,338.64,341.26,336.03,336.03,3051800
2014-11-26,333.57,333.57,334.65,331.75,333.78,1983600
2014-11-25,335.04,335.04,336.332,331.28,335.27,2565000
2014-11-24,335.64,335.64,337.39,333.6,334.78,2754200
2014-11-21,332.63,332.63,338.33,331.47,335.42,4466600
2014-11-20,330.54,330.54,332.67,323.33,324.0,3436700
2014-11-19,326.54,326.54,328.4,324.02,327.25,3281600
2014-11-18,324.93,324.93,329.56,323.25,323.99,3549500
2014-11-17,323.05,323.05,328.0,318.0305,326.44,4784900
2014-11-14,327.82,327.82,332.88,316.401,317.12,8877800
2014-11-13,316.48,316.48,317.89,311.51,312.0,3686400
2014-11-12,311.51,311.51,312.58,308.79,310.75,2183000
2014-11-11,312.01,312.01,312.38,303.646,305.94,3803600
2014-11-10,305.11,305.11,305.799,300.0,300.0,2809100
2014-11-07,299.86,299.86,299.99,296.29,297.82,2647400
2014-11-06,296.64,296.64,297.0,292.29,296.69,3758100
2014-11-05,296.52,296.52,304.0,294.16,303.01,4674500
2014-11-04,302.81,302.81,304.25,300.17,303.99,3427400
2014-11-03,305.72,305.72,308.01,303.24,306.24,3242500
2014-10-31,305.46,305.46,305.72,301.5,305.15,4550700
2014-10-30,299.07,299.07,299.74,292.36,293.98,4055200
2014-10-29,294.12,294.12,299.61,293.07,299.11,4881900
2014-10-28,295.59,295.59,298.0,289.76,289.76,5572600
2014-10-27,289.97,289.97,290.4476,285.02,285.7,5950600
2014-10-24,287.06,287.06,293.81,284.0,284.4,19801100
2014-10-23,313.18,313.18,316.8,311.4,313.4,9038200
2014-10-22,312.97,312.97,318.98,312.64,315.43,3125900
2014-10-21,315.33,315.33,315.64,307.07,309.9,3559300
2014-10-20,306.21,306.21,306.53,302.02,302.95,3234500
2014-10-17,303.64,303.64,309.2,302.72,307.15,4405100
2014-10-16,302.86,302.86,306.82,293.8545,293.83,4731300
2014-10-15,305.97,305.97,307.9,299.0972,304.35,5343900
2014-10-14,308.31,308.31,312.24,305.75,308.0,3385800
2014-10-13,306.45,306.45,313.2,303.4894,309.87,4363900
2014-10-10,311.39,311.39,317.77,311.38,314.02,3681900
2014-10-09,315.37,315.37,322.271,314.52,321.49,3587900
2014-10-08,322.7,322.7,324.11,314.14,316.58,3452800
2014-10-07,316.98,316.98,322.0,316.67,319.43,2365400
2014-10-06,322.2,322.2,324.13,319.6,323.5,2290300
2014-10-03,322.74,322.74,325.16,319.5368,320.36,3037400
2014-10-02,318.41,318.41,318.53,311.31,316.92,3553900
2014-10-01,317.46,317.46,322.165,315.55,322.04,3089100
2014-09-30,322.44,322.44,323.43,318.51,321.36,2636200
2014-09-29,321.82,321.82,323.75,319.0,320.5,1924600
2014-09-26,323.21,323.21,323.5,317.64,320.6,3638000
2014-09-25,321.93,321.93,328.54,321.4,327.99,2928800
2014-09-24,328.21,328.21,329.44,319.56,324.17,2642200
2014-09-23,323.63,323.63,327.6,321.25,322.4903,2352600
2014-09-22,324.5,324.5,329.49,321.06,328.4836,3109700
2014-09-19,331.32,331.32,332.756,325.57,327.6,6886200
2014-09-18,325.0,325.0,327.1,323.7197,325.44,2576900
2014-09-17,324.0,324.0,328.0,321.52,327.76,4136000
2014-09-16,327.76,327.76,329.48,320.1,321.07,3259900
2014-09-15,323.89,323.89,331.33,319.0,330.91,4000400
2014-09-12,331.19,331.19,332.89,328.79,329.56,3429300
2014-09-11,330.52,330.52,333.01,326.4202,329.94,2720200
2014-09-10,331.33,331.33,334.98,328.82,334.3,3797400
2014-09-09,329.75,329.75,341.76,329.18,341.61,4646800
2014-09-08,342.34,342.34,345.81,339.0383,344.54,2955300
2014-09-05,346.38,346.38,346.827,342.5,346.3,2107000
2014-09-04,345.95,345.95,349.38,343.58,343.69,3965600
2014-09-03,339.0,339.0,343.27,337.55,342.54,1993700
2014-09-02,342.38,342.38,342.5,337.159,339.98,2326000
2014-08-29,339.04,339.04,341.82,337.68,341.76,1939500
2014-08-28,340.02,340.02,341.79,338.8,340.0,2252700
2014-08-27,343.18,343.18,346.67,341.34,342.09,2961600
2014-08-26,341.83,341.83,344.36,334.55,337.0,3654700
2014-08-25,334.02,334.02,336.77,332.71,333.21,1957700
2014-08-22,331.59,331.59,334.08,330.8,332.99,2211200
2014-08-21,332.91,332.91,336.582,332.2297,336.48,1971100
2014-08-20,335.78,335.78,337.1434,334.022,334.68,1810500
2014-08-19,335.13,335.13,335.81,333.01,334.87,1713800
2014-08-18,334.53,334.53,337.8,333.77,335.48,2485400
2014-08-15,333.63,333.63,335.0,328.32,334.0096,3896700
2014-08-14,333.21,333.21,334.09,326.71,327.8,3420400
2014-08-13,326.28,326.28,331.72,326.14,327.6,4939100
2014-08-12,319.32,319.32,321.31,316.95,318.89,1915800
2014-08-11,318.33,318.33,320.38,316.88,318.48,2468600
2014-08-08,316.8,316.8,317.32,310.6662,311.94,2705900
2014-08-07,311.45,311.45,315.877,309.655,315.21,2935600
2014-08-06,313.89,313.89,315.78,310.2,310.83,2296900
2014-08-05,312.32,312.32,314.5575,310.06,313.3,2852100
2014-08-04,313.65,313.65,316.1574,308.5,308.84,4200900
2014-08-01,307.06,307.06,315.83,304.588,313.69,7441500
2014-07-31,312.99,312.99,320.684,311.8685,320.01,5192000
2014-07-30,322.51,322.51,322.73,318.5,321.45,3969000
2014-07-29,320.0,320.0,322.9,319.4971,321.98,2883800
2014-07-28,320.41,320.41,324.82,316.5,324.25,5932000
2014-07-25,324.01,324.01,324.87,314.76,317.3,17846500
2014-07-24,358.61,358.61,364.85,358.52,359.98,7088700
2014-07-23,358.14,358.14,360.6434,356.62,359.05,2687300
2014-07-22,360.84,360.84,362.93,355.25,355.25,2888900
2014-07-21,359.76,359.76,361.71,356.72,358.1,2278400
2014-07-18,358.66,358.66,359.68,352.08,354.4,3407400
2014-07-17,352.45,352.454,356.96,351.38,353.44,3636000
2014-07-16,355.9,355.9,359.32,353.0,355.62,3503600
2014-07-15,354.44,354.44,355.59,349.4,353.72,4170900
2014-07-14,355.32,355.32,355.77,345.356,347.03,5609900
2014-07-11,346.2,346.2,347.0,334.71,334.71,8300800
2014-07-10,327.92,327.92,329.98,322.6538,324.34,2665000
2014-07-09,329.97,329.97,330.2,323.15,324.71,3166100
2014-07-08,323.81,323.81,333.74,321.4,333.1,4271600
2014-07-07,333.55,333.55,337.55,332.52,337.5,2128900
2014-07-03,337.49,337.492,338.3,333.08,334.83,1944300
2014-07-02,332.85,332.85,336.76,331.66,333.2,2681300
2014-07-01,332.39,332.39,333.2,325.1,325.86,3173600
2014-06-30,324.78,324.78,326.98,322.24,324.9886,2671300
2014-06-27,324.57,324.57,326.5284,323.27,325.88,2416200
2014-06-26,325.69,325.69,328.65,322.13,328.49,2699500
2014-06-25,327.44,327.44,328.15,321.74,324.33,2327800
2014-06-24,324.16,324.16,329.73,322.738,327.54,2626600
2014-06-23,327.24,327.24,327.55,321.41,323.33,2604800
2014-06-20,324.2,324.2,328.22,320.42,327.76,6054000
2014-06-19,327.0,327.0,338.9,325.98,335.255,5320600
2014-06-18,334.38,334.38,335.75,325.0,328.0,6401500
2014-06-17,325.62,325.62,331.34,325.23,327.54,2924100
2014-06-16,327.62,327.62,328.695,323.52,324.86,2449800
2014-06-13,326.27,326.27,329.298,323.526,327.05,2764800
2014-06-12,325.91,325.91,335.5489,324.66,335.55,4276300
2014-06-11,335.2,335.2,340.72,333.877,336.0,4436800
2014-06-10,332.41,332.41,335.5,327.5,327.6515,3663400
2014-06-09,327.5,327.5,333.0,325.65,331.57,3212200
2014-06-06,329.67,329.67,330.88,324.93,325.0,5244000
2014-06-05,323.57,323.57,327.94,306.9267,308.1,7796700
2014-06-04,306.78,306.78,309.5,303.84,306.85,2107100
2014-06-03,307.19,307.19,307.92,305.07,305.75,2379200
2014-06-02,308.84,308.84,312.6,307.0,312.59,2203400
2014-05-30,312.55,312.55,314.65,307.57,314.43,4260200
2014-05-29,313.78,313.78,314.87,310.199,310.42,2365500
2014-05-28,310.16,310.16,313.82,307.42,309.5,2726000
2014-05-27,310.82,310.82,314.63,307.38,314.41,4862100
2014-05-23,312.24,312.24,312.35,304.9,305.46,3052900
2014-05-22,304.91,304.91,308.54,303.01,305.05,2576800
2014-05-21,305.01,305.01,305.96,301.52,302.21,3408800
2014-05-20,301.19,301.19,304.46,296.75,297.1,4095700
2014-05-19,296.76,296.755,299.0,293.81,295.76,2284200
2014-05-16,297.7,297.7,298.88,291.55,292.8,3636800
